doc_id,title,country,year,languages,resource_type,planipolis_page_url,document_url,local_filename,source_row_number,word_count,text_chars
nep_c65692b234,National school meals and nutrition strategy 2017-2022,Kenya,2017,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2017/national-school-meals-and-nutrition-strategy-2017-2022-6521,http://planipolis.iiep.unesco.org/sites/default/files/ressources/kenya_school_meals_nutrition_strategy_2017-2022.pdf,kenya_school_meals_nutrition_strategy_2017-2022.pdf,446,16775,123348
nep_3aed835a9b,Strategic plan 2018-2023 (Kenya National Qualifications Authority),Kenya,2018,English,National Education Plans National Education Legislations,http://planipolis.iiep.unesco.org/en/2018/strategic-plan-2018-2023-kenya-national-qualifications-authority-6760,http://planipolis.iiep.unesco.org/sites/default/files/ressources/knqa-strategic-plan-2018-2023.pdf,knqa-strategic-plan-2018-2023.pdf,456,17344,121139
nep_a567f2521b,National education sector strategic plan for the period 2018 - 2022,Kenya,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/national-education-sector-strategic-plan-period-2018-2022-6807,http://planipolis.iiep.unesco.org/sites/default/files/ressources/kenya-nessp-2018-2022.pdf,kenya-nessp-2018-2022.pdf,445,119870,745272
nep_e2af4a4b6c,Strategic plan 2018-2023 (Technical and Vocational Education and Training Authority),Kenya,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/strategic-plan-2018-2023-technical-and-vocational-education-and-training-authority-6761,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tveta-strategic-plan-dec-2019_5.pdf,tveta-strategic-plan-dec-2019_5.pdf,457,24911,175510
nep_155ae463a1,Kenya Basic Education COVID-19 emergency response Plan,Kenya,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/kenya-basic-education-covid-19-emergency-response-plan-6909,http://planipolis.iiep.unesco.org/sites/default/files/ressources/kenya_emergency_response_plan_4_may_2020.pdf,kenya_emergency_response_plan_4_may_2020.pdf,437,15792,106145
nep_1a4cb3e43e,Kenya Basic Education COVID-19 emergency response Plan,Kenya,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/kenya-basic-education-covid-19-emergency-response-plan-6909,http://planipolis.iiep.unesco.org/sites/default/files/ressources/kenya_concept_note_for_support_on_covid-19.pdf,kenya_concept_note_for_support_on_covid-19.pdf,438,1262,8096
nep_64e7b322e5,Strategic plan 2023-2027,Kenya,2023,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2023/strategic-plan-2023-2027-0,http://planipolis.iiep.unesco.org/sites/default/files/ressources/KENYA_TSC%20STRATEGIC%20PLAN%202023-2027%20ii%20%281%29.pdf,KENYA_TSC STRATEGIC PLAN 2023-2027 ii (1).pdf,458,23569,161764
nep_59c96ae7b2,National education sector strategic plan 2023-2027,Kenya,2024,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2024/national-education-sector-strategic-plan-2023-2027,http://planipolis.iiep.unesco.org/sites/default/files/ressources/kenya_National%20Education%20Sector%20Strategic%20Plan-NESSP_2023-2027.pdf,kenya_National Education Sector Strategic Plan-NESSP_2023-2027.pdf,444,72752,488717
nep_5e893667ef,Education Sector Strategic Plan 2012-2015 (ESSP),Kiribati,2011,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2011/education-sector-strategic-plan-2012-2015-essp-5859,http://planipolis.iiep.unesco.org/sites/default/files/ressources/kiribati-essp_education-sector-strategic-plan_2012-15.pdf,kiribati-essp_education-sector-strategic-plan_2012-15.pdf,430,5673,36193
nep_c44e3fa9f1,Education sector contingency plan for Covid-19 in Kiribati,Kiribati,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/education-sector-contingency-plan-covid-19-kiribati-7054,http://planipolis.iiep.unesco.org/sites/default/files/ressources/kiribati_covid-19_contingency_plan_for_leg_endorsement_28sep2020.pdf,kiribati_covid-19_contingency_plan_for_leg_endorsement_28sep2020.pdf,432,21830,135754
nep_174a7d4991,Kiribati education sector strategic plan 2020-2023,Kiribati,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/kiribati-education-sector-strategic-plan-2020-2023,http://planipolis.iiep.unesco.org/sites/default/files/ressources/kiribati_Education%20sector%20plan%202020-2023.%20Kiribati.pdf,kiribati_Education sector plan 2020-2023. Kiribati.pdf,440,33510,219598
nep_68ad2d4aed,Pacific Regional Education Framework (PacREF) 2018-2030: Moving towards Education 2030,Kiribati Marshall Islands Micronesia Samoa Solomon Islands Tonga Tuvalu Vanuatu,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/pacific-regional-education-framework-pacref-2018-2030-moving-towards-education-2030-7053,http://planipolis.iiep.unesco.org/sites/default/files/ressources/pacific-regional-education-framework-pacref-2018-2030-moving-towards-education-2030.pdf,pacific-regional-education-framework-pacref-2018-2030-moving-towards-education-2030.pdf,449,10338,70553
nep_5bcaf81094,Second basic plan for national human resource development NHRD (2006-2010): abstract,Korea R,2005,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2005/second-basic-plan-national-human-resource-development-nhrd-2006-2010-abstract-3989,http://planipolis.iiep.unesco.org/sites/default/files/ressources/korea_r_nhdr_plan.pdf,korea_r_nhdr_plan.pdf,450,1311,8076
nep_3e12835995,Second national lifelong learning promotion plan (2008-2012),Korea R,2008,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2008/second-national-lifelong-learning-promotion-plan-2008-2012-4509,http://planipolis.iiep.unesco.org/sites/default/files/ressources/korea_r_2nd_national_lifelong_learning_promotion_plan.pdf,korea_r_2nd_national_lifelong_learning_promotion_plan.pdf,451,15457,101448
nep_683bab2174,Educational response to COVID-19 in Republic of Korea: challenges to the continuity of learning,Korea R,2021,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2021/educational-response-covid-19-republic-korea-challenges-continuity-learning-7197,http://planipolis.iiep.unesco.org/sites/default/files/ressources/korea_r_education_covid_plan.pdf,korea_r_education_covid_plan.pdf,431,14720,97066
nep_2dc613a190,Education Development Strategy of the Kyrgyz Republic (2007-2010),Kyrgyzstan,2006,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2006/education-development-strategy-kyrgyz-republic-2007-2010-4144,http://planipolis.iiep.unesco.org/sites/default/files/ressources/kyrgyzstan_education_development_strategy_2007-2010.pdf,kyrgyzstan_education_development_strategy_2007-2010.pdf,467,7764,50660
nep_e448ecd8e9,Action plan 2012-2014 for the implementation of the Education Development Strategy of the Kyrgyz Republic (2012 - 2020),Kyrgyzstan,2014,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2014/action-plan-2012-2014-implementation-education-development-strategy-kyrgyz-republic-2012-2020,http://planipolis.iiep.unesco.org/sites/default/files/ressources/kyrgyz-republic-action_plan_for_the_implementation_of_the_education_development_strategy_2012-2020.pdf,kyrgyz-republic-action_plan_for_the_implementation_of_the_education_development_strategy_2012-2020.pdf,465,13471,84762
nep_f4d7802711,Education Development Strategy of the Kyrgyz Republic (2012-2020),Kyrgyzstan,2014,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2014/education-development-strategy-kyrgyz-republic-2012-2020-6620,http://planipolis.iiep.unesco.org/sites/default/files/ressources/kyrgyz-republic-eds-2012-2020-kr.pdf,kyrgyz-republic-eds-2012-2020-kr.pdf,429,16284,108260
nep_34cb5254c4,The Education strategic vision up to the year 2020,Lao People's Democratic Republic,2000,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2000/education-strategic-vision-year-2020,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_pdr_educationstrategicvision2020.pdf,lao_pdr_educationstrategicvision2020.pdf,511,14771,93078
nep_840a21ae94,Master plan development of TVET from 2008 until 2015,Lao People's Democratic Republic,2008,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2008/master-plan-development-tvet-2008-until-2015-5162,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_pdr_tvet_master_plan_2008-2015.pdf,lao_pdr_tvet_master_plan_2008-2015.pdf,495,19032,126031
nep_2433ca52d2,Education Sector Development Framework 2009-2015 ESDF [Lao and English],Lao People's Democratic Republic,2009,Multilingual,National Education Plans,http://planipolis.iiep.unesco.org/en/2009/education-sector-development-framework-2009-2015-esdf-lao-and-english-4697,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_pdr_esdf_2009_2015_lao_eng.pdf,lao_pdr_esdf_2009_2015_lao_eng.pdf,469,80801,352908
nep_e39eb6047e,Education Sector Development Plan 2011-2015 ESDP,Lao People's Democratic Republic,2011,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2011/education-sector-development-plan-2011-2015-esdp-6203,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_pdr_esdp_2011_2015_eng.pdf,lao_pdr_esdp_2011_2015_eng.pdf,473,19520,130219
nep_fc33e7c28b,National strategy and plan of action on inclusive education 2011-2015,Lao People's Democratic Republic,2011,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2011/national-strategy-and-plan-action-inclusive-education-2011-2015-5879,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_pdr_national_strategy_plan_action_inclusive_education_2011-2015.pdf,lao_pdr_national_strategy_plan_action_inclusive_education_2011-2015.pdf,501,8482,56449
nep_15e83de6ae,Education Sector Development Plan 2011-2015 (ESDP): review and update: final report [Lao and English],Lao People's Democratic Republic,2013,Multilingual,National Education Plans,http://planipolis.iiep.unesco.org/en/2013/education-sector-development-plan-2011-2015-esdp-review-and-update-final-report-lao-and-english,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_pdr_esdp_2011_2015_review_lao_eng.pdf,lao_pdr_esdp_2011_2015_review_lao_eng.pdf,472,80664,459358
nep_34f3ca9fc1,Education Sector Development Plan - ESDP 2016- 2020: Mid-Term Review Report,Lao People's Democratic Republic,2018,"English,Lao",National Education Plans,http://planipolis.iiep.unesco.org/en/2018/education-sector-development-plan-esdp-2016-2020-mid-term-review-report-6840,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_esdp_2016-2020_mid-term_review_report_lao.pdf,lao_esdp_2016-2020_mid-term_review_report_lao.pdf,471,85272,435525
nep_75009b4734,Education Sector Development Plan - ESDP 2016- 2020: Mid-Term Review Report,Lao People's Democratic Republic,2018,"English,Lao",National Education Plans,http://planipolis.iiep.unesco.org/en/2018/education-sector-development-plan-esdp-2016-2020-mid-term-review-report-6840,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_esdp_2016-2020_mid-term_review_report_eng.pdf,lao_esdp_2016-2020_mid-term_review_report_eng.pdf,470,67301,436121
nep_feb4e25884,Education and Sports Sector Performance Annual Report 2017-2018 and Development Plan for 2018-2019,Lao People's Democratic Republic,2018,"English,Lao",National Education Plans,http://planipolis.iiep.unesco.org/en/2018/education-and-sports-sector-performance-annual-report-2017-2018-and-development-plan-2018-2019,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_esdp_2019lao.pdf,lao_esdp_2019lao.pdf,476,28349,132714
nep_30fd904449,Education and Sports Sector Performance Annual Report 2018-2019 and Development Plan for 2019-2020,Lao People's Democratic Republic,2019,"English,Lao",National Education Plans,http://planipolis.iiep.unesco.org/en/2019/education-and-sports-sector-performance-annual-report-2018-2019-and-development-plan-2019-2020,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_esdp_2020lao.pdf,lao_esdp_2020lao.pdf,478,41691,196064
nep_647d33767b,Education and Sports Sector Performance Annual Report 2018-2019 and Development Plan for 2019-2020,Lao People's Democratic Republic,2019,"English,Lao",National Education Plans,http://planipolis.iiep.unesco.org/en/2019/education-and-sports-sector-performance-annual-report-2018-2019-and-development-plan-2019-2020,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_esdp_2020eng.pdf,lao_esdp_2020eng.pdf,477,33276,217249
nep_b932559d16,Education and Sports Sector Performance Annual Report 2019-2020 and Development Plan for 2020-2021 [Lao],Lao People's Democratic Republic,2020,Lao,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/education-and-sports-sector-performance-annual-report-2019-2020-and-development-plan-2020-2021,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_report2019-2020.pdf,lao_report2019-2020.pdf,479,43337,217853
nep_1c947387f3,Education and sports sector development plan 2021-2025,Lao People's Democratic Republic,2020,"English,Lao",National Education Plans,http://planipolis.iiep.unesco.org/en/2020/education-and-sports-sector-development-plan-2021-2025-7023,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_pdr_education_and_sports_sector_development_plan_2021-2025.pdf,lao_pdr_education_and_sports_sector_development_plan_2021-2025.pdf,480,82421,533271
nep_44cfb0f114,Education and sports sector development plan 2021-2025,Lao People's Democratic Republic,2020,"English,Lao",National Education Plans,http://planipolis.iiep.unesco.org/en/2020/education-and-sports-sector-development-plan-2021-2025-7023,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_education_development_plan_2011-2025_lao_0.pdf,lao_education_development_plan_2011-2025_lao_0.pdf,481,117788,598883
nep_ca8fc748a2,Lao PDR education Covid-19 response plan,Lao People's Democratic Republic,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/lao-pdr-education-covid-19-response-plan-6963,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_pdr_education_covid-19_response_plan.pdf,lao_pdr_education_covid-19_response_plan.pdf,488,4567,30268
nep_a54049d173,Lao PDR education COVID-19 response plan,Lao People's Democratic Republic,2021,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2021/lao-pdr-education-covid-19-response-plan-7201,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_pdr_education_covid-19_response_plan_0.pdf,lao_pdr_education_covid-19_response_plan_0.pdf,487,9049,58257
nep_e72ab92c8c,Concepts of education development: 2002 - 2005: draft translation,Latvia,2002,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2002/concepts-education-development-2002-2005-draft-translation-3806,http://planipolis.iiep.unesco.org/sites/default/files/ressources/latvia_education_plan.pdf,latvia_education_plan.pdf,466,1024,5817
nep_1631d1236c,Quality education for growth: national education strategy framework: Education Sector Development Plan: general education 2010-2015,Lebanon,2010,"English,Arabic",National Education Plans,http://planipolis.iiep.unesco.org/en/2010/quality-education-growth-national-education-strategy-framework-education-sector-development,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lebanon_esdp_2010-2015_arabic.pdf,lebanon_esdp_2010-2015_arabic.pdf,505,6171,36243
nep_f66b76470e,Teaching and learning in the digital age: Lebanon's national educational technology strategic plan,Lebanon,2012,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2012/teaching-and-learning-digital-age-lebanons-national-educational-technology-strategic-plan-5922,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lebanon_national_educational_technology_strategic_plan_2012-2017.pdf,lebanon_national_educational_technology_strategic_plan_2012-2017.pdf,509,61185,430787
nep_77c01907f1,Reaching All Children with Education: RACE,Lebanon,2014,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2014/reaching-all-children-education-race-6647,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lebanon_race-i_2014-2017.pdf,lebanon_race-i_2014-2017.pdf,506,18845,119082
nep_f1414b0c4e,Reaching All Children with Education: RACE II (2017-2021),Lebanon,2016,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2016/reaching-all-children-education-race-ii-2017-2021-6645,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lebanon_race-ii_2017-2021.pdf,lebanon_race-ii_2017-2021.pdf,507,11495,77389
nep_650b13b1fe,National strategic framework for Technical and Vocational Education and Training (TVET) 2018–2022,Lebanon,2018,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2018/national-strategic-framework-technical-and-vocational-education-and-training-tvet-2018%E2%80%932022,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lebanon_strategic_framework_tvet_2018-2022.pdf,lebanon_strategic_framework_tvet_2018-2022.pdf,499,22160,150569
nep_d4bc3093de,Lebanon five-year general education plan 2021-2025,Lebanon,2021,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2021/lebanon-five-year-general-education-plan-2021-2025-7480,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lebanon_general_education_plan_2021-2025.pdf,lebanon_general_education_plan_2021-2025.pdf,489,44156,292923
nep_d053ace9d5,Lebanon five-year higher education plan 2023-2027 [overview],Lebanon,2023,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2023/lebanon-five-year-higher-education-plan-2023-2027-overview-7485,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lebanon_five_year_higher_education_plan_2023-2027.pdf,lebanon_five_year_higher_education_plan_2023-2027.pdf,490,1093,7256
nep_506faa53da,Education sector strategic plan (final draft),Lesotho,2002,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2002/education-sector-strategic-plan-final-draft-3686,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lesotho_strategic_plan_lesotho_final_draft.pdf,lesotho_strategic_plan_lesotho_final_draft.pdf,484,16789,99438
nep_fb4f1048b8,Education sector plan 2016-2026,Lesotho,2016,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2016/education-sector-plan-2016-2026-6432,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lesotho_education_sector_plan_2016-2026.pdf,lesotho_education_sector_plan_2016-2026.pdf,482,31189,210360
nep_f9fc99d284,Lesotho Education Quality for Equality Project,Lesotho,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/lesotho-education-quality-equality-project-6763,http://planipolis.iiep.unesco.org/sites/default/files/ressources/leqep-environmental-and-social-management-plan.pdf,leqep-environmental-and-social-management-plan.pdf,491,15089,102925
nep_15a1f8668c,Education sector response Plan for novel Coronavirus (COVID-19),Lesotho,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/education-sector-response-plan-novel-coronavirus-covid-19-7161,http://planipolis.iiep.unesco.org/sites/default/files/ressources/education-sector-response-plan-for-novel-corona-virus-covid-19.pdf,education-sector-response-plan-for-novel-corona-virus-covid-19.pdf,483,3814,23810
nep_f4afb4190d,The Education sector plan of Liberia - A commitment to making a difference,Liberia,2010,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2010/education-sector-plan-liberia-commitment-making-difference-5185,http://planipolis.iiep.unesco.org/sites/default/files/ressources/liberia_sector_plan.pdf,liberia_sector_plan.pdf,510,103885,631310
nep_831711986c,Getting to Best Education Sector Plan 2017-2021,Liberia,2016,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2016/getting-best-education-sector-plan-2017-2021-6404,http://planipolis.iiep.unesco.org/sites/default/files/ressources/liberia_best_education.pdf,liberia_best_education.pdf,485,75285,493568
nep_a9ae67f465,Getting to Best Education Sector Plan 2017-2021,Liberia,2016,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2016/getting-best-education-sector-plan-2017-2021-6404,http://planipolis.iiep.unesco.org/sites/default/files/ressources/liberia-getting-to-best-education-sector-plan-2017_-2021_concise_version.pdf,liberia-getting-to-best-education-sector-plan-2017_-2021_concise_version.pdf,486,20032,131886
nep_62bdf6a763,Liberia COVID-19 education emergency response plan,Liberia,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/liberia-covid-19-education-emergency-response-plan-6989,http://planipolis.iiep.unesco.org/sites/default/files/ressources/liberia-covid-19-education-response-plan_24-may_2020_0.pdf,liberia-covid-19-education-response-plan_24-may_2020_0.pdf,492,22054,150878
nep_90c7fb7821,Liberia COVID-19 education emergency response plan,Liberia,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/liberia-covid-19-education-emergency-response-plan-6989,http://planipolis.iiep.unesco.org/sites/default/files/ressources/liberia_final-covid-19-education-response-plan-budget-19_5_20.pdf,liberia_final-covid-19-education-response-plan-budget-19_5_20.pdf,493,3551,19688
nep_bceda2c64c,Education Sector Plan 2022/23–2026/27,Liberia,2022,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2022/education-sector-plan-202223%E2%80%93202627-7445,http://planipolis.iiep.unesco.org/sites/default/files/ressources/liberia_esp_2022.pdf,liberia_esp_2022.pdf,475,90465,580148
nep_e03d178628,"Education Improvement Project, Lithuania, 2002-2005",Lithuania,2002,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2002/education-improvement-project-lithuania-2002-2005-4995,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lithuania_ed_improvement_project_2002-2005.pdf,lithuania_ed_improvement_project_2002-2005.pdf,468,3097,20188
nep_bfb5c7a985,Plan intérimaire pour l'éducation 2013-2015,Madagascar,2012,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2012/plan-int%C3%A9rimaire-pour-l%C3%A9ducation-2013-2015-5632,http://planipolis.iiep.unesco.org/sites/default/files/ressources/madagascar-interim-education-plan-2013-2015.pdf,madagascar-interim-education-plan-2013-2015.pdf,502,34800,210749
nep_b9788953d3,"Plan sectoriel de l'éducation 2018-2022: pour une éducation de qualité pour tous, garantie du développement durable",Madagascar,2017,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2017/plan-sectoriel-de-l%C3%A9ducation-2018-2022-pour-une-%C3%A9ducation-de-qualit%C3%A9-pour-tous-garantie-du-6526,http://planipolis.iiep.unesco.org/sites/default/files/ressources/madagascar_plan_education_2018-2022.pdf,madagascar_plan_education_2018-2022.pdf,503,173019,1091132
nep_4ce6ce3fa1,Projet d'appui à l'éducation de base (PAEB): Cadre de politique de réinstallation des populations. Cadre de gestion environnementale et sociale,Madagascar,2020,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/projet-dappui-%C3%A0-l%C3%A9ducation-de-base-paeb-cadre-de-politique-de-r%C3%A9installation-des-populations,http://planipolis.iiep.unesco.org/sites/default/files/ressources/madagascar_cges-paeb_fa_2020.pdf,madagascar_cges-paeb_fa_2020.pdf,504,46818,299048
nep_9daf9d57ef,National Education Sector Plan 2008-2017: a statement. Summary of the National Education Sector Plan 2008-2017,Malawi,2008,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2008/national-education-sector-plan-2008-2017-statement-summary-national-education-sector-plan-2008,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malawi_nesp_summary.pdf,malawi_nesp_summary.pdf,498,993,6683
nep_dedf286f05,National Education Sector Plan 2008-2017: a statement. Summary of the National Education Sector Plan 2008-2017,Malawi,2008,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2008/national-education-sector-plan-2008-2017-statement-summary-national-education-sector-plan-2008,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malawi_nesp.pdf,malawi_nesp.pdf,497,20901,127568
nep_89caeb771b,Education Sector Implementation Plan. Towards quality education: implementing the National Education Sector Plan 2009-2013,Malawi,2009,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2009/education-sector-implementation-plan-towards-quality-education-implementing-national-education,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malawi_esip_final.pdf,malawi_esip_final.pdf,474,34614,225316
nep_d2b8e43f45,National strategic plan for early childhood development 2009-2014,Malawi,2009,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2009/national-strategic-plan-early-childhood-development-2009-2014-6826,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malawi_ecdstrategicplan.pdf,malawi_ecdstrategicplan.pdf,500,19030,111481
nep_bb948cb143,Strategic Plan (2016-2021),Malawi,2016,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2016/strategic-plan-2016-2021-7030,http://planipolis.iiep.unesco.org/sites/default/files/ressources/moceccd_strategic_plan_2016_to_2021-final_edit.pdf,moceccd_strategic_plan_2016_to_2021-final_edit.pdf,508,21414,144456
nep_29d620ade7,National COVID-19 Preparedness and Response Plan,Malawi,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/national-covid-19-preparedness-and-response-plan-6901,http://planipolis.iiep.unesco.org/sites/default/files/ressources/national-covid-19-preparedness-and-response-plan_08-04-2020_final-version.pdf,national-covid-19-preparedness-and-response-plan_08-04-2020_final-version.pdf,496,21862,149222
nep_7cd89045d7,Education development plan 2001-2010: executive summary,Malaysia,2001,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2001/education-development-plan-2001-2010-executive-summary-3715,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malaysia_education_development_plan_2001-2010_summary.pdf,malaysia_education_development_plan_2001-2010_summary.pdf,519,6382,42901
nep_105e369656,Higher education action plan 2007-2010: triggering higher education transformation,Malaysia,2007,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2007/higher-education-action-plan-2007-2010-triggering-higher-education-transformation-4197,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malaysia_higher_education_action_plan_2007-2010.pdf,malaysia_higher_education_action_plan_2007-2010.pdf,526,13421,90165
nep_1238fe5e18,Blueprint on enculturation of lifelong learning for Malaysia 2011-2020,Malaysia,2011,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2011/blueprint-enculturation-lifelong-learning-malaysia-2011-2020-6704,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malaysia_blueprint_on_enculturation_of_lifelong_learning_2011-2020.pdf,malaysia_blueprint_on_enculturation_of_lifelong_learning_2011-2020.pdf,514,21357,158441
nep_f51dad9d67,National higher education action plan PSPTN (Phase 2) 2011-2015,Malaysia,2012,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2012/national-higher-education-action-plan-psptn-phase-2-2011-2015-5876,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malaysia_national_higher_education_action_plan_2011-2015.pdf,malaysia_national_higher_education_action_plan_2011-2015.pdf,533,44378,299556
nep_b99e788e34,Malaysia Education Blueprint 2013-2025 (Preschool to post-secondary education) [with summary],Malaysia,2013,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2013/malaysia-education-blueprint-2013-2025-preschool-post-secondary-education-summary-5867,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malaysia_blueprint_summary.pdf,malaysia_blueprint_summary.pdf,494,18863,122966
nep_f947fc8afc,Enhancing employability through human capital and entrepreneurship development project (environmental and social management framework),Maldives,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/enhancing-employability-through-human-capital-and-entrepreneurship-development-project,http://planipolis.iiep.unesco.org/sites/default/files/ressources/maldives_smf-eched.pdf,maldives_smf-eched.pdf,521,41077,279993
nep_97ae376655,Maldives Education Sector Plan 2019-2023,Maldives,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/maldives-education-sector-plan-2019-2023-6727,http://planipolis.iiep.unesco.org/sites/default/files/ressources/maldives_education_sector_plan_2019-2023.pdf,maldives_education_sector_plan_2019-2023.pdf,529,93331,575788
nep_48e7435466,Maldives education response plan for Covid-19,Maldives,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/maldives-education-response-plan-covid-19-6992,http://planipolis.iiep.unesco.org/sites/default/files/ressources/maldives_erp_for_covid19_13.06.2020.pdf,maldives_erp_for_covid19_13.06.2020.pdf,530,26296,167065
nep_a59be05397,Standard operation procedures on COVID-19,Maldives,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/standard-operation-procedures-covid-19-6854,http://planipolis.iiep.unesco.org/sites/default/files/ressources/maldives_sop_on_covid_19_09.03.2020.pdf,maldives_sop_on_covid_19_09.03.2020.pdf,550,782,5065
nep_7042322041,ICT in Education Master Plan 2 2021-2024,Maldives,2021,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2021/ict-education-master-plan-2-2021-2024,http://planipolis.iiep.unesco.org/sites/default/files/ressources/maldives_ICT_Master_Plan_in_education_2021-2024.pdf,maldives_ICT_Master_Plan_in_education_2021-2024.pdf,527,38904,249687
