doc_id,title,country,year,languages,resource_type,planipolis_page_url,document_url,local_filename,rights_publication_mode,source_row_number,rights_signal_class,rights_signal_name,rights_confidence,rights_evidence_location,rights_evidence_pages,rights_evidence_snippet
nep_c65692b234,National school meals and nutrition strategy 2017-2022,Kenya,2017,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2017/national-school-meals-and-nutrition-strategy-2017-2022-6521,http://planipolis.iiep.unesco.org/sites/default/files/ressources/kenya_school_meals_nutrition_strategy_2017-2022.pdf,kenya_school_meals_nutrition_strategy_2017-2022.pdf,snippet_search_ok,446,copyright_notice,copyright_notice,low,pdf_edge_pages,"1,3","NATIONAL SCHOOL MEALS AND NUTRITION STRATEGY 2017–2022 Ministry of Education Ministry of Health Ministry of Agriculture, Livestock and Fisheries ©WFP /Antho ny Nj uguna 3 NATIONAL SCHOOL MEALS AND NUTRITION STRATEGY 2017–2022 NATIONAL SCHOOL MEALS AND NUTRITION STRATEGY 2017–2022 Ministry of Education Ministry of Health Ministry of Agriculture, Livestock and Fisheries"
nep_3aed835a9b,Strategic plan 2018-2023 (Kenya National Qualifications Authority),Kenya,2018,English,National Education Plans National Education Legislations,http://planipolis.iiep.unesco.org/en/2018/strategic-plan-2018-2023-kenya-national-qualifications-authority-6760,http://planipolis.iiep.unesco.org/sites/default/files/ressources/knqa-strategic-plan-2018-2023.pdf,knqa-strategic-plan-2018-2023.pdf,snippet_search_ok,456,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_a567f2521b,National education sector strategic plan for the period 2018 - 2022,Kenya,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/national-education-sector-strategic-plan-period-2018-2022-6807,http://planipolis.iiep.unesco.org/sites/default/files/ressources/kenya-nessp-2018-2022.pdf,kenya-nessp-2018-2022.pdf,snippet_search_ok,445,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_e2af4a4b6c,Strategic plan 2018-2023 (Technical and Vocational Education and Training Authority),Kenya,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/strategic-plan-2018-2023-technical-and-vocational-education-and-training-authority-6761,http://planipolis.iiep.unesco.org/sites/default/files/ressources/tveta-strategic-plan-dec-2019_5.pdf,tveta-strategic-plan-dec-2019_5.pdf,snippet_search_ok,457,copyright_notice,copyright_notice,low,ocr_full_text,,"STRATEGIC PLAN 2018 - 2022 TECHNICAL AND VOCATIONAL EDUCATION AND TRAINING AUTHORITY STRATEGIC PLAN 2018 - 2022 ©Technical and Vocational Education and Training Authority Head Office: Technical and Vocational Education and Training Authority Utalii House 8th Floor, Utalii Street. P. O. Box 35625 – 00100, Nairobi. www.tveta.go.ke e-mail: info@tveta.go.ke TEL.: +254 20 23921"
nep_155ae463a1,Kenya Basic Education COVID-19 emergency response Plan,Kenya,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/kenya-basic-education-covid-19-emergency-response-plan-6909,http://planipolis.iiep.unesco.org/sites/default/files/ressources/kenya_emergency_response_plan_4_may_2020.pdf,kenya_emergency_response_plan_4_may_2020.pdf,snippet_search_ok,437,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_1a4cb3e43e,Kenya Basic Education COVID-19 emergency response Plan,Kenya,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/kenya-basic-education-covid-19-emergency-response-plan-6909,http://planipolis.iiep.unesco.org/sites/default/files/ressources/kenya_concept_note_for_support_on_covid-19.pdf,kenya_concept_note_for_support_on_covid-19.pdf,snippet_search_ok,438,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_64e7b322e5,Strategic plan 2023-2027,Kenya,2023,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2023/strategic-plan-2023-2027-0,http://planipolis.iiep.unesco.org/sites/default/files/ressources/KENYA_TSC%20STRATEGIC%20PLAN%202023-2027%20ii%20%281%29.pdf,KENYA_TSC STRATEGIC PLAN 2023-2027 ii (1).pdf,snippet_search_ok,458,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_59c96ae7b2,National education sector strategic plan 2023-2027,Kenya,2024,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2024/national-education-sector-strategic-plan-2023-2027,http://planipolis.iiep.unesco.org/sites/default/files/ressources/kenya_National%20Education%20Sector%20Strategic%20Plan-NESSP_2023-2027.pdf,kenya_National Education Sector Strategic Plan-NESSP_2023-2027.pdf,link_only,444,restrictive,all_rights_reserved,high,ocr_full_text,,"PLAN 1 FOR THE PERIOD 2023 - 2027 2 MINISTRY OF EDUCATION NATIONAL EDUCATION SECTOR STRATEGIC PLAN FOR THE PERIOD 2023 - 2027 MINISTRY OF EDUCATION NATIONAL EDUCATION SECTOR STRATEGIC PLAN i FOR THE PERIOD 2023 - 2027 Published in 2024 Ministry of Education -All rights reserved. No part of this text may be reproduced, downloaded, transmitted, stored in a retrieval system, or transcribed in any form or any means, electronic or mechanical, photocopying, recording or otherwise without express authority from the Cabinet Secretary - Mini"
nep_5e893667ef,Education Sector Strategic Plan 2012-2015 (ESSP),Kiribati,2011,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2011/education-sector-strategic-plan-2012-2015-essp-5859,http://planipolis.iiep.unesco.org/sites/default/files/ressources/kiribati-essp_education-sector-strategic-plan_2012-15.pdf,kiribati-essp_education-sector-strategic-plan_2012-15.pdf,snippet_search_ok,430,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_c44e3fa9f1,Education sector contingency plan for Covid-19 in Kiribati,Kiribati,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/education-sector-contingency-plan-covid-19-kiribati-7054,http://planipolis.iiep.unesco.org/sites/default/files/ressources/kiribati_covid-19_contingency_plan_for_leg_endorsement_28sep2020.pdf,kiribati_covid-19_contingency_plan_for_leg_endorsement_28sep2020.pdf,snippet_search_ok,432,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_174a7d4991,Kiribati education sector strategic plan 2020-2023,Kiribati,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/kiribati-education-sector-strategic-plan-2020-2023,http://planipolis.iiep.unesco.org/sites/default/files/ressources/kiribati_Education%20sector%20plan%202020-2023.%20Kiribati.pdf,kiribati_Education sector plan 2020-2023. Kiribati.pdf,snippet_search_ok,440,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_68ad2d4aed,Pacific Regional Education Framework (PacREF) 2018-2030: Moving towards Education 2030,Kiribati Marshall Islands Micronesia Samoa Solomon Islands Tonga Tuvalu Vanuatu,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/pacific-regional-education-framework-pacref-2018-2030-moving-towards-education-2030-7053,http://planipolis.iiep.unesco.org/sites/default/files/ressources/pacific-regional-education-framework-pacref-2018-2030-moving-towards-education-2030.pdf,pacific-regional-education-framework-pacref-2018-2030-moving-towards-education-2030.pdf,snippet_search_ok,449,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_5bcaf81094,Second basic plan for national human resource development NHRD (2006-2010): abstract,Korea R,2005,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2005/second-basic-plan-national-human-resource-development-nhrd-2006-2010-abstract-3989,http://planipolis.iiep.unesco.org/sites/default/files/ressources/korea_r_nhdr_plan.pdf,korea_r_nhdr_plan.pdf,snippet_search_ok,450,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_3e12835995,Second national lifelong learning promotion plan (2008-2012),Korea R,2008,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2008/second-national-lifelong-learning-promotion-plan-2008-2012-4509,http://planipolis.iiep.unesco.org/sites/default/files/ressources/korea_r_2nd_national_lifelong_learning_promotion_plan.pdf,korea_r_2nd_national_lifelong_learning_promotion_plan.pdf,snippet_search_ok,451,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_683bab2174,Educational response to COVID-19 in Republic of Korea: challenges to the continuity of learning,Korea R,2021,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2021/educational-response-covid-19-republic-korea-challenges-continuity-learning-7197,http://planipolis.iiep.unesco.org/sites/default/files/ressources/korea_r_education_covid_plan.pdf,korea_r_education_covid_plan.pdf,snippet_search_ok,431,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_2dc613a190,Education Development Strategy of the Kyrgyz Republic (2007-2010),Kyrgyzstan,2006,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2006/education-development-strategy-kyrgyz-republic-2007-2010-4144,http://planipolis.iiep.unesco.org/sites/default/files/ressources/kyrgyzstan_education_development_strategy_2007-2010.pdf,kyrgyzstan_education_development_strategy_2007-2010.pdf,snippet_search_ok,467,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_e448ecd8e9,Action plan 2012-2014 for the implementation of the Education Development Strategy of the Kyrgyz Republic (2012 - 2020),Kyrgyzstan,2014,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2014/action-plan-2012-2014-implementation-education-development-strategy-kyrgyz-republic-2012-2020,http://planipolis.iiep.unesco.org/sites/default/files/ressources/kyrgyz-republic-action_plan_for_the_implementation_of_the_education_development_strategy_2012-2020.pdf,kyrgyz-republic-action_plan_for_the_implementation_of_the_education_development_strategy_2012-2020.pdf,snippet_search_ok,465,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_f4d7802711,Education Development Strategy of the Kyrgyz Republic (2012-2020),Kyrgyzstan,2014,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2014/education-development-strategy-kyrgyz-republic-2012-2020-6620,http://planipolis.iiep.unesco.org/sites/default/files/ressources/kyrgyz-republic-eds-2012-2020-kr.pdf,kyrgyz-republic-eds-2012-2020-kr.pdf,snippet_search_ok,429,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_34cb5254c4,The Education strategic vision up to the year 2020,Lao People's Democratic Republic,2000,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2000/education-strategic-vision-year-2020,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_pdr_educationstrategicvision2020.pdf,lao_pdr_educationstrategicvision2020.pdf,snippet_search_ok,511,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_840a21ae94,Master plan development of TVET from 2008 until 2015,Lao People's Democratic Republic,2008,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2008/master-plan-development-tvet-2008-until-2015-5162,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_pdr_tvet_master_plan_2008-2015.pdf,lao_pdr_tvet_master_plan_2008-2015.pdf,snippet_search_ok,495,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_2433ca52d2,Education Sector Development Framework 2009-2015 ESDF [Lao and English],Lao People's Democratic Republic,2009,Multilingual,National Education Plans,http://planipolis.iiep.unesco.org/en/2009/education-sector-development-framework-2009-2015-esdf-lao-and-english-4697,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_pdr_esdf_2009_2015_lao_eng.pdf,lao_pdr_esdf_2009_2015_lao_eng.pdf,snippet_search_ok,469,copyright_notice,copyright_notice,low,ocr_full_text,,"¦÷ ́-Ã¦È¡3⁄4− À2† ́£ ̧3⁄4 ́»ñ®°ò©§o®ê3⁄4¤©É3⁄4− ¡3⁄4−®ðìò¡3⁄4− Áì1⁄2 ¡3⁄4−£ò©ÄìÈ£È3⁄4Ã§É¥È3⁄4 ̈À2ˆoÃ1É¡3⁄4−¦1⁄2Îo¤êô−-Á¡ÈÂ»¤»1⁄4− ́ó ̄1⁄2¦ò©êò°ö−©É ̧ ̈¡Éo− êô−¦1⁄2Îñ®¦1⁄2Îø−. ¡ö©Ï3⁄4 ̈¡3⁄4−¦ô¡¦3⁄4 ̄ó 2007, ̈÷©ê1⁄2¦3⁄4©¡3⁄4− ̄1⁄2aò»ø®ì1⁄2®ö®¡3⁄4−¦ô¡¦3⁄4Á1È¤§3⁄4© 2006Œ2015 Áì1⁄2 ¡3⁄4− ̄1⁄2À ́ó−À£...¤êö©¦1⁄21 ̧ñ©¡3⁄4−¦ô¡¦3⁄4À2ˆoê÷¡£ö− (2008) Ä©É ¦1⁄2ÀÎóÃ1É ́óì1⁄2®ö®¡3⁄4−¦ô¡¦3⁄4ê† ́ó ̄1⁄2¦ò©êò23⁄4® Áì1⁄2 ̄1⁄2¦ò©êò°ö− §‡¤À ̄ñ−ì1⁄2®ö®ê†Ä©É»ñ® ¡3⁄4−¦1⁄2Îñ®¦1⁄2Îø−ê†Îñ¡ÁÎÉ−¥3⁄4¡°øÉ£÷É ́£o¤¡3⁄4−¦ô¡¦3⁄4ì1⁄2©ñ®¦ø¤ Áì1⁄2 £øÈ»È ̧ ́2ñ©"
nep_e39eb6047e,Education Sector Development Plan 2011-2015 ESDP,Lao People's Democratic Republic,2011,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2011/education-sector-development-plan-2011-2015-esdp-6203,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_pdr_esdp_2011_2015_eng.pdf,lao_pdr_esdp_2011_2015_eng.pdf,snippet_search_ok,473,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_fc33e7c28b,National strategy and plan of action on inclusive education 2011-2015,Lao People's Democratic Republic,2011,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2011/national-strategy-and-plan-action-inclusive-education-2011-2015-5879,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_pdr_national_strategy_plan_action_inclusive_education_2011-2015.pdf,lao_pdr_national_strategy_plan_action_inclusive_education_2011-2015.pdf,snippet_search_ok,501,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_15e83de6ae,Education Sector Development Plan 2011-2015 (ESDP): review and update: final report [Lao and English],Lao People's Democratic Republic,2013,Multilingual,National Education Plans,http://planipolis.iiep.unesco.org/en/2013/education-sector-development-plan-2011-2015-esdp-review-and-update-final-report-lao-and-english,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_pdr_esdp_2011_2015_review_lao_eng.pdf,lao_pdr_esdp_2011_2015_review_lao_eng.pdf,snippet_search_ok,472,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_34f3ca9fc1,Education Sector Development Plan - ESDP 2016- 2020: Mid-Term Review Report,Lao People's Democratic Republic,2018,"English,Lao",National Education Plans,http://planipolis.iiep.unesco.org/en/2018/education-sector-development-plan-esdp-2016-2020-mid-term-review-report-6840,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_esdp_2016-2020_mid-term_review_report_lao.pdf,lao_esdp_2016-2020_mid-term_review_report_lao.pdf,snippet_search_ok,471,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_75009b4734,Education Sector Development Plan - ESDP 2016- 2020: Mid-Term Review Report,Lao People's Democratic Republic,2018,"English,Lao",National Education Plans,http://planipolis.iiep.unesco.org/en/2018/education-sector-development-plan-esdp-2016-2020-mid-term-review-report-6840,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_esdp_2016-2020_mid-term_review_report_eng.pdf,lao_esdp_2016-2020_mid-term_review_report_eng.pdf,snippet_search_ok,470,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_feb4e25884,Education and Sports Sector Performance Annual Report 2017-2018 and Development Plan for 2018-2019,Lao People's Democratic Republic,2018,"English,Lao",National Education Plans,http://planipolis.iiep.unesco.org/en/2018/education-and-sports-sector-performance-annual-report-2017-2018-and-development-plan-2018-2019,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_esdp_2019lao.pdf,lao_esdp_2019lao.pdf,snippet_search_ok,476,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_30fd904449,Education and Sports Sector Performance Annual Report 2018-2019 and Development Plan for 2019-2020,Lao People's Democratic Republic,2019,"English,Lao",National Education Plans,http://planipolis.iiep.unesco.org/en/2019/education-and-sports-sector-performance-annual-report-2018-2019-and-development-plan-2019-2020,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_esdp_2020lao.pdf,lao_esdp_2020lao.pdf,snippet_search_ok,478,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_647d33767b,Education and Sports Sector Performance Annual Report 2018-2019 and Development Plan for 2019-2020,Lao People's Democratic Republic,2019,"English,Lao",National Education Plans,http://planipolis.iiep.unesco.org/en/2019/education-and-sports-sector-performance-annual-report-2018-2019-and-development-plan-2019-2020,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_esdp_2020eng.pdf,lao_esdp_2020eng.pdf,snippet_search_ok,477,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_b932559d16,Education and Sports Sector Performance Annual Report 2019-2020 and Development Plan for 2020-2021 [Lao],Lao People's Democratic Republic,2020,Lao,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/education-and-sports-sector-performance-annual-report-2019-2020-and-development-plan-2020-2021,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_report2019-2020.pdf,lao_report2019-2020.pdf,snippet_search_ok,479,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_1c947387f3,Education and sports sector development plan 2021-2025,Lao People's Democratic Republic,2020,"English,Lao",National Education Plans,http://planipolis.iiep.unesco.org/en/2020/education-and-sports-sector-development-plan-2021-2025-7023,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_pdr_education_and_sports_sector_development_plan_2021-2025.pdf,lao_pdr_education_and_sports_sector_development_plan_2021-2025.pdf,snippet_search_ok,480,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_44cfb0f114,Education and sports sector development plan 2021-2025,Lao People's Democratic Republic,2020,"English,Lao",National Education Plans,http://planipolis.iiep.unesco.org/en/2020/education-and-sports-sector-development-plan-2021-2025-7023,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_education_development_plan_2011-2025_lao_0.pdf,lao_education_development_plan_2011-2025_lao_0.pdf,snippet_search_ok,481,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_ca8fc748a2,Lao PDR education Covid-19 response plan,Lao People's Democratic Republic,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/lao-pdr-education-covid-19-response-plan-6963,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_pdr_education_covid-19_response_plan.pdf,lao_pdr_education_covid-19_response_plan.pdf,snippet_search_ok,488,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_a54049d173,Lao PDR education COVID-19 response plan,Lao People's Democratic Republic,2021,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2021/lao-pdr-education-covid-19-response-plan-7201,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lao_pdr_education_covid-19_response_plan_0.pdf,lao_pdr_education_covid-19_response_plan_0.pdf,snippet_search_ok,487,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_e72ab92c8c,Concepts of education development: 2002 - 2005: draft translation,Latvia,2002,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2002/concepts-education-development-2002-2005-draft-translation-3806,http://planipolis.iiep.unesco.org/sites/default/files/ressources/latvia_education_plan.pdf,latvia_education_plan.pdf,snippet_search_ok,466,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_1631d1236c,Quality education for growth: national education strategy framework: Education Sector Development Plan: general education 2010-2015,Lebanon,2010,"English,Arabic",National Education Plans,http://planipolis.iiep.unesco.org/en/2010/quality-education-growth-national-education-strategy-framework-education-sector-development,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lebanon_esdp_2010-2015_arabic.pdf,lebanon_esdp_2010-2015_arabic.pdf,snippet_search_ok,505,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_f66b76470e,Teaching and learning in the digital age: Lebanon's national educational technology strategic plan,Lebanon,2012,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2012/teaching-and-learning-digital-age-lebanons-national-educational-technology-strategic-plan-5922,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lebanon_national_educational_technology_strategic_plan_2012-2017.pdf,lebanon_national_educational_technology_strategic_plan_2012-2017.pdf,snippet_search_ok,509,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_77c01907f1,Reaching All Children with Education: RACE,Lebanon,2014,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2014/reaching-all-children-education-race-6647,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lebanon_race-i_2014-2017.pdf,lebanon_race-i_2014-2017.pdf,snippet_search_ok,506,copyright_notice,copyright_notice,low,pdf_edge_pages,"1,2,3,61,62,63",Ministry of Education And Higher Education Reaching All Children with Education in Lebanon R.A.C.E Lebanese and Syrian children attend a remedial class in a child-friendly center in North Lebanon ©UNICEF/2012/Brooks June 2014 Reaching All Children with Education ii Reaching All Children with Education iii Map 1: Governorate boundary of Lebanon (©UNICEF/2013) Reaching All Children with Education 54 supporting a stabilization process in parallel with a huma
nep_f1414b0c4e,Reaching All Children with Education: RACE II (2017-2021),Lebanon,2016,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2016/reaching-all-children-education-race-ii-2017-2021-6645,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lebanon_race-ii_2017-2021.pdf,lebanon_race-ii_2017-2021.pdf,snippet_search_ok,507,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_650b13b1fe,National strategic framework for Technical and Vocational Education and Training (TVET) 2018–2022,Lebanon,2018,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2018/national-strategic-framework-technical-and-vocational-education-and-training-tvet-2018%E2%80%932022,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lebanon_strategic_framework_tvet_2018-2022.pdf,lebanon_strategic_framework_tvet_2018-2022.pdf,snippet_search_ok,499,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_d4bc3093de,Lebanon five-year general education plan 2021-2025,Lebanon,2021,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2021/lebanon-five-year-general-education-plan-2021-2025-7480,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lebanon_general_education_plan_2021-2025.pdf,lebanon_general_education_plan_2021-2025.pdf,snippet_search_ok,489,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_d053ace9d5,Lebanon five-year higher education plan 2023-2027 [overview],Lebanon,2023,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2023/lebanon-five-year-higher-education-plan-2023-2027-overview-7485,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lebanon_five_year_higher_education_plan_2023-2027.pdf,lebanon_five_year_higher_education_plan_2023-2027.pdf,snippet_search_ok,490,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_506faa53da,Education sector strategic plan (final draft),Lesotho,2002,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2002/education-sector-strategic-plan-final-draft-3686,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lesotho_strategic_plan_lesotho_final_draft.pdf,lesotho_strategic_plan_lesotho_final_draft.pdf,snippet_search_ok,484,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_fb4f1048b8,Education sector plan 2016-2026,Lesotho,2016,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2016/education-sector-plan-2016-2026-6432,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lesotho_education_sector_plan_2016-2026.pdf,lesotho_education_sector_plan_2016-2026.pdf,snippet_search_ok,482,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_f9fc99d284,Lesotho Education Quality for Equality Project,Lesotho,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/lesotho-education-quality-equality-project-6763,http://planipolis.iiep.unesco.org/sites/default/files/ressources/leqep-environmental-and-social-management-plan.pdf,leqep-environmental-and-social-management-plan.pdf,snippet_search_ok,491,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_15a1f8668c,Education sector response Plan for novel Coronavirus (COVID-19),Lesotho,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/education-sector-response-plan-novel-coronavirus-covid-19-7161,http://planipolis.iiep.unesco.org/sites/default/files/ressources/education-sector-response-plan-for-novel-corona-virus-covid-19.pdf,education-sector-response-plan-for-novel-corona-virus-covid-19.pdf,snippet_search_ok,483,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_f4afb4190d,The Education sector plan of Liberia - A commitment to making a difference,Liberia,2010,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2010/education-sector-plan-liberia-commitment-making-difference-5185,http://planipolis.iiep.unesco.org/sites/default/files/ressources/liberia_sector_plan.pdf,liberia_sector_plan.pdf,snippet_search_ok,510,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_831711986c,Getting to Best Education Sector Plan 2017-2021,Liberia,2016,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2016/getting-best-education-sector-plan-2017-2021-6404,http://planipolis.iiep.unesco.org/sites/default/files/ressources/liberia_best_education.pdf,liberia_best_education.pdf,snippet_search_ok,485,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_a9ae67f465,Getting to Best Education Sector Plan 2017-2021,Liberia,2016,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2016/getting-best-education-sector-plan-2017-2021-6404,http://planipolis.iiep.unesco.org/sites/default/files/ressources/liberia-getting-to-best-education-sector-plan-2017_-2021_concise_version.pdf,liberia-getting-to-best-education-sector-plan-2017_-2021_concise_version.pdf,snippet_search_ok,486,copyright_notice,copyright_notice,low,ocr_full_text,,"Getting to Best Education Sector Plan July 2017–June 2021 Concise Version Concise Version Getting to Best Education Sector Plan July 2017–June 2021 Liberia Ministry of Education Republic of Liberia Concise Version FINAL 15th December 2016 www.moe.gov.lr © Ministry of Education, 2016 This publication may be used in part or as a whole, provided that the Ministry of Education is acknowledged as the source of information. Copies of this report Full copies of this report, including all Appendices, are held by the Mini"
nep_62bdf6a763,Liberia COVID-19 education emergency response plan,Liberia,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/liberia-covid-19-education-emergency-response-plan-6989,http://planipolis.iiep.unesco.org/sites/default/files/ressources/liberia-covid-19-education-response-plan_24-may_2020_0.pdf,liberia-covid-19-education-response-plan_24-may_2020_0.pdf,snippet_search_ok,492,copyright_notice,copyright_notice,low,pdf_edge_pages,"1,2,3,75,76","e Plan May, 2020 This plan is a national response to the global COVID-19 emergency on the education sector in Liberia and contains strategies on prevention, mitigation, response and recovery. 2 Ministry of Education Republic of Liberia May 2020 www.moe.gov.lr © Ministry of Education, This publication may be used in part or as a whole, provided that the Ministry of Education is acknowledged as the source of information. Copies of this plan Copies of this plan are held by the Ministry of Education Central Office. Copies"
nep_90c7fb7821,Liberia COVID-19 education emergency response plan,Liberia,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/liberia-covid-19-education-emergency-response-plan-6989,http://planipolis.iiep.unesco.org/sites/default/files/ressources/liberia_final-covid-19-education-response-plan-budget-19_5_20.pdf,liberia_final-covid-19-education-response-plan-budget-19_5_20.pdf,snippet_search_ok,493,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_bceda2c64c,Education Sector Plan 2022/23–2026/27,Liberia,2022,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2022/education-sector-plan-202223%E2%80%93202627-7445,http://planipolis.iiep.unesco.org/sites/default/files/ressources/liberia_esp_2022.pdf,liberia_esp_2022.pdf,snippet_search_ok,475,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_e03d178628,"Education Improvement Project, Lithuania, 2002-2005",Lithuania,2002,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2002/education-improvement-project-lithuania-2002-2005-4995,http://planipolis.iiep.unesco.org/sites/default/files/ressources/lithuania_ed_improvement_project_2002-2005.pdf,lithuania_ed_improvement_project_2002-2005.pdf,snippet_search_ok,468,no_rights_signal,no_rights_signal,low,ocr_full_text,,
